Bank,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,GrAppv,SBA_Appv
6.0,1187020800.0,1167580800.0,17.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1191081600.0,54441.0,0.0,25000.0,12500.0
863.0,807292800.0,788889600.0,84.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,815068800.0,68000.0,0.0,68000.0,61200.0
27.0,703353600.0,694195200.0,36.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,704563200.0,35000.0,0.0,35000.0,28000.0
44.0,1175097600.0,1167580800.0,82.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1177862400.0,24646.0,0.0,10500.0,5250.0
2.0,1037289600.0,1041350400.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1046361600.0,53676.0,0.0,50000.0,25000.0
6.0,1176998400.0,1167580800.0,84.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1204214400.0,52808.0,0.0,20000.0,10000.0
11.0,1156953600.0,1136044800.0,6.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1159545600.0,71563.0,0.0,30000.0,15000.0
2.0,595699200.0,599587200.0,84.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,633715200.0,125239.0,0.0,125239.0,93929.0
31.0,885312000.0,883584000.0,28.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,887212800.0,25000.0,0.0,25000.0,20000.0
2.0,943977600.0,946656000.0,48.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,949248000.0,15000.0,0.0,15000.0,7500.0
183.0,598723200.0,599587200.0,240.0,57.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,631900800.0,750000.0,0.0,750000.0,750000.0
21.0,1159200000.0,1136044800.0,84.0,7.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,1164816000.0,39195.0,0.0,25000.0,12500.0
19.0,1127664000.0,1104508800.0,53.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1130688000.0,25000.0,0.0,25000.0,21250.0
44.0,990028800.0,978278400.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,996508800.0,85000.0,0.0,85000.0,42500.0
654.0,795974400.0,788889600.0,30.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,799171200.0,40151.0,0.0,40151.0,36136.0
18.0,1080489600.0,1072886400.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1088524800.0,58330.0,0.0,50000.0,25000.0
864.0,919353600.0,915120000.0,172.0,18.0,2.0,0.0,0.0,53165.0,0.0,0.0,0.0,954432000.0,1799999.0,0.0,1800000.0,742500.0
236.0,1138550400.0,1136044800.0,288.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1138636800.0,834000.0,0.0,834000.0,625500.0
11.0,749232000.0,725817600.0,60.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,751996800.0,20000.0,0.0,20000.0,18000.0
865.0,642009600.0,631123200.0,180.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,649353600.0,275000.0,0.0,275000.0,220000.0
27.0,1112025600.0,1104508800.0,14.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1114790400.0,135470.0,0.0,100000.0,50000.0
2.0,732988800.0,725817600.0,60.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,744048000.0,175000.0,0.0,175000.0,146650.0
31.0,1140969600.0,1136044800.0,19.0,9.0,1.0,3.0,9.0,0.0,1.0,1.0,0.0,1162224000.0,141780.0,0.0,50000.0,25000.0
866.0,743097600.0,725817600.0,26.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,751996800.0,50000.0,0.0,50000.0,45000.0
18.0,1167148800.0,1167580800.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1167494400.0,111751.0,0.0,25000.0,12500.0
33.0,678902400.0,662659200.0,84.0,34.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,688838400.0,398300.0,0.0,398300.0,338555.0
6.0,1136304000.0,1136044800.0,84.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1143734400.0,10000.0,0.0,10000.0,5000.0
6.0,1171555200.0,1167580800.0,36.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1175270400.0,51644.0,0.0,20000.0,10000.0
44.0,1184169600.0,1167580800.0,60.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1188489600.0,35000.0,0.0,35000.0,17500.0
0.0,780768000.0,757353600.0,90.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,791481600.0,44000.0,0.0,44000.0,37400.0
30.0,1209571200.0,1199116800.0,39.0,12.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,1212163200.0,25000.0,0.0,25000.0,21250.0
27.0,1051027200.0,1041350400.0,84.0,37.0,1.0,3.0,40.0,39238.0,1.0,1.0,0.0,1056902400.0,5000.0,0.0,5000.0,2500.0
11.0,1305129600.0,1293811200.0,18.0,5.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,1322668800.0,55000.0,0.0,55000.0,27500.0
73.0,1236700800.0,1230739200.0,62.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1238428800.0,122553.0,0.0,50000.0,25000.0
50.0,915638400.0,915120000.0,300.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,925401600.0,702000.0,0.0,702000.0,480870.0
18.0,1170864000.0,1167580800.0,46.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1172592000.0,148308.0,0.0,25000.0,12500.0
44.0,1212336000.0,1199116800.0,43.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1214755200.0,27923.0,0.0,15000.0,7500.0
2.0,1048780800.0,1041350400.0,55.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1051632000.0,50000.0,0.0,50000.0,25000.0
59.0,879436800.0,883584000.0,84.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,891273600.0,35000.0,0.0,35000.0,28000.0
2.0,955555200.0,946656000.0,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,959702400.0,21100.0,0.0,11000.0,5500.0
316.0,1251302400.0,1230739200.0,26.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1254240000.0,50000.0,0.0,50000.0,25000.0
785.0,704390400.0,694195200.0,240.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,713548800.0,145000.0,0.0,145000.0,145000.0
2.0,1032192000.0,1009814400.0,84.0,5.0,1.0,0.0,5.0,26135.0,1.0,1.0,0.0,1035993600.0,25000.0,0.0,25000.0,12500.0
6.0,1197475200.0,1199116800.0,60.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1199030400.0,114497.0,0.0,50000.0,25000.0
110.0,650044800.0,631123200.0,240.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,656092800.0,77000.0,0.0,77000.0,77000.0
59.0,390758400.0,378664200.0,37.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394819200.0,70600.0,0.0,70600.0,63540.0
18.0,1187539200.0,1167580800.0,32.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1193760000.0,96238.0,0.0,45000.0,22500.0
451.0,1170691200.0,1167580800.0,84.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1172592000.0,65100.0,0.0,65100.0,55335.0
867.0,878054400.0,883584000.0,168.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,883497600.0,163900.0,0.0,163900.0,122925.0
18.0,605203200.0,599587200.0,144.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,609868800.0,336700.0,0.0,336700.0,286195.0
868.0,1156780800.0,1136044800.0,55.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1159545600.0,81036.0,0.0,50000.0,25000.0
869.0,811699200.0,788889600.0,180.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,823017600.0,60000.0,0.0,60000.0,54000.0
870.0,626371200.0,631123200.0,240.0,18.0,2.0,1.0,17.0,1.0,0.0,0.0,0.0,639763200.0,250000.0,0.0,250000.0,250000.0
27.0,1114444800.0,1104508800.0,84.0,16.0,1.0,2.0,18.0,1.0,2.0,1.0,0.0,1120060800.0,51400.0,0.0,50000.0,25000.0
122.0,1134489600.0,1136044800.0,72.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1135958400.0,15000.0,0.0,15000.0,7500.0
2.0,1045065600.0,1041350400.0,8.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1049040000.0,120680.0,0.0,100000.0,50000.0
7.0,1154534400.0,1136044800.0,60.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1159545600.0,15000.0,0.0,15000.0,7500.0
508.0,493920000.0,473356800.0,180.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521222400.0,355000.0,0.0,355000.0,355000.0
239.0,278094600.0,283969800.0,120.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,280945800.0,135000.0,0.0,135000.0,121500.0
367.0,722188800.0,725817600.0,240.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,728409600.0,286707.0,0.0,324690.0,275987.0
43.0,813513600.0,820425600.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,815068800.0,160000.0,0.0,160000.0,120000.0
7.0,1164816000.0,1167580800.0,53.0,8.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,1170172800.0,75000.0,0.0,75000.0,37500.0
871.0,1254067200.0,1230739200.0,60.0,4.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,1254326400.0,50000.0,0.0,50000.0,25000.0
2.0,1048521600.0,1041350400.0,45.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1054310400.0,10000.0,0.0,10000.0,5000.0
480.0,1085414400.0,1072886400.0,240.0,3.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,1089734400.0,534000.0,0.0,534000.0,534000.0
142.0,1071763200.0,1072886400.0,12.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1075478400.0,75000.0,0.0,75000.0,37500.0
348.0,786124800.0,788889600.0,84.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,787420800.0,15000.0,0.0,15000.0,13500.0
50.0,1234886400.0,1230739200.0,2.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,0.0,1235750400.0,19536.0,0.0,10000.0,5000.0
27.0,1136736000.0,1136044800.0,26.0,15.0,1.0,5.0,20.0,0.0,1.0,1.0,0.0,1138636800.0,52500.0,0.0,35000.0,17500.0
30.0,1179417600.0,1167580800.0,59.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1180540800.0,25000.0,0.0,25000.0,21250.0
27.0,1186675200.0,1167580800.0,84.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1196352000.0,20684.0,0.0,5000.0,2500.0
872.0,1134489600.0,1136044800.0,35.0,15.0,2.0,0.0,15.0,68020.0,1.0,1.0,0.0,1135958400.0,10000.0,0.0,10000.0,5000.0
873.0,1059408000.0,1041350400.0,36.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1062259200.0,12850.0,0.0,10000.0,5000.0
717.0,1239292800.0,1230739200.0,36.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1241020800.0,64450.0,0.0,45000.0,22500.0
18.0,1187625600.0,1167580800.0,75.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1251648000.0,15160.0,0.0,15000.0,7500.0
121.0,818611200.0,820425600.0,240.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,823017600.0,99000.0,0.0,99000.0,79200.0
874.0,845395200.0,852048000.0,56.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,849283200.0,80000.0,0.0,80000.0,64000.0
18.0,1148227200.0,1136044800.0,47.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1149004800.0,308059.0,0.0,100000.0,50000.0
6.0,1184083200.0,1167580800.0,84.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1185811200.0,68314.0,0.0,28000.0,14000.0
21.0,757872000.0,757353600.0,120.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,767635200.0,44000.0,0.0,44000.0,39600.0
10.0,754675200.0,757353600.0,120.0,23.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,800640000.0,242000.0,0.0,242000.0,242000.0
449.0,683481600.0,662659200.0,120.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,688838400.0,280000.0,0.0,280000.0,224000.0
27.0,1114358400.0,1104508800.0,51.0,2.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,1117468800.0,100000.0,0.0,100000.0,50000.0
2.0,1151856000.0,1136044800.0,84.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1156953600.0,51000.0,0.0,30000.0,15000.0
18.0,1180886400.0,1167580800.0,16.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1183132800.0,25300.0,0.0,25300.0,12650.0
7.0,1185206400.0,1167580800.0,55.0,5.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1191081600.0,128986.0,0.0,50000.0,25000.0
138.0,1137513600.0,1136044800.0,71.0,30.0,2.0,10.0,30.0,1.0,1.0,1.0,0.0,1141056000.0,135120.0,0.0,100000.0,50000.0
875.0,1100016000.0,1104508800.0,60.0,5.0,1.0,2.0,0.0,70554.0,1.0,1.0,0.0,1104422400.0,10000.0,0.0,10000.0,5000.0
2.0,1156176000.0,1136044800.0,49.0,5.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1156953600.0,95000.0,0.0,50000.0,25000.0
146.0,1180972800.0,1167580800.0,40.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1183132800.0,246000.0,0.0,246000.0,184500.0
25.0,668361600.0,662659200.0,120.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,672940800.0,380000.0,0.0,380000.0,304000.0
33.0,1098633600.0,1104508800.0,26.0,8.0,1.0,2.0,8.0,1.0,1.0,1.0,0.0,1101744000.0,90000.0,0.0,90000.0,45000.0
178.0,1164729600.0,1167580800.0,42.0,2.0,2.0,26.0,2.0,81601.0,2.0,0.0,0.0,1170172800.0,175000.0,0.0,175000.0,131250.0
2.0,980870400.0,978278400.0,48.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,983289600.0,39100.0,0.0,39100.0,19550.0
2.0,1094486400.0,1072886400.0,84.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1096473600.0,60000.0,0.0,60000.0,30000.0
7.0,1138291200.0,1136044800.0,84.0,7.0,1.0,1.0,7.0,0.0,2.0,0.0,0.0,1141056000.0,50000.0,0.0,50000.0,25000.0
18.0,1152633600.0,1136044800.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1154275200.0,121054.0,0.0,30000.0,15000.0
876.0,1331222400.0,1325347200.0,84.0,45.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1335801600.0,85343.0,0.0,50000.0,25000.0
2.0,1282147200.0,1262275200.0,259.0,6.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1285862400.0,1250000.0,0.0,1250000.0,937500.0
877.0,1153843200.0,1136044800.0,42.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1156953600.0,35000.0,0.0,35000.0,29750.0
18.0,902419200.0,883584000.0,12.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,904492800.0,30000.0,0.0,30000.0,15000.0
878.0,1328198400.0,1325347200.0,24.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1328198400.0,5300.0,0.0,5300.0,4505.0
44.0,1165334400.0,1167580800.0,13.0,12.0,1.0,5.0,8.0,0.0,1.0,1.0,0.0,1167494400.0,100000.0,0.0,100000.0,50000.0
2.0,1192377600.0,1199116800.0,15.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1193760000.0,50000.0,0.0,50000.0,25000.0
21.0,1148572800.0,1136044800.0,52.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1151596800.0,15000.0,0.0,15000.0,7500.0
879.0,1074096000.0,1072886400.0,71.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1077984000.0,99176.0,0.0,123165.0,104690.0
18.0,1362326400.0,1356969600.0,84.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1362326400.0,15200.0,0.0,15200.0,7600.0
682.0,1297785600.0,1293811200.0,84.0,70.0,1.0,0.0,70.0,0.0,1.0,0.0,0.0,1297785600.0,600000.0,0.0,600000.0,450000.0
129.0,540489600.0,536428800.0,240.0,29.0,1.0,8.0,21.0,0.0,0.0,0.0,0.0,550857600.0,156000.0,0.0,156000.0,156000.0
291.0,706291200.0,694195200.0,180.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,728409600.0,316000.0,0.0,316000.0,268600.0
2.0,1140710400.0,1136044800.0,24.0,4.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1146326400.0,28460.0,0.0,13000.0,6500.0
39.0,999100800.0,978278400.0,120.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1014825600.0,61000.0,0.0,61000.0,51850.0
217.0,653241600.0,631123200.0,230.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,665251200.0,265000.0,0.0,265000.0,214650.0
18.0,1190908800.0,1167580800.0,84.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1193760000.0,125122.0,0.0,125000.0,62500.0
880.0,566064000.0,567964800.0,46.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,567792000.0,60000.0,0.0,60000.0,54000.0
11.0,1140710400.0,1136044800.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1143734400.0,77086.0,0.0,25000.0,12500.0
324.0,1286121600.0,1293811200.0,84.0,9.0,2.0,0.0,9.0,73525.0,1.0,0.0,0.0,1286121600.0,125000.0,0.0,125000.0,112500.0
6.0,516902400.0,504892800.0,60.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,517161600.0,75000.0,0.0,75000.0,67500.0
18.0,1203004800.0,1199116800.0,63.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1204214400.0,25400.0,0.0,25400.0,12700.0
9.0,1053964800.0,1041350400.0,84.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1064160000.0,28831.0,0.0,10000.0,5000.0
27.0,1140969600.0,1136044800.0,65.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1143734400.0,75000.0,0.0,50000.0,25000.0
154.0,580492800.0,567964800.0,240.0,1.0,2.0,8.0,17.0,0.0,0.0,0.0,0.0,587750400.0,116000.0,0.0,116000.0,116000.0
881.0,834940800.0,820425600.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,865008000.0,400000.0,0.0,750000.0,337500.0
111.0,827164800.0,820425600.0,60.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,830793600.0,20000.0,0.0,20000.0,16000.0
882.0,909676800.0,915120000.0,232.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,917712000.0,1000000.0,0.0,1000000.0,750000.0
30.0,1164643200.0,1167580800.0,56.0,7.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1164816000.0,20000.0,0.0,20000.0,17000.0
401.0,401558400.0,378664200.0,40.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,410716800.0,90000.0,0.0,90000.0,81000.0
382.0,887299200.0,883584000.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,891273600.0,30000.0,0.0,30000.0,15000.0
33.0,1086278400.0,1072886400.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1088524800.0,155443.0,0.0,100000.0,50000.0
1.0,1159372800.0,1136044800.0,20.0,4.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1162224000.0,49898.0,0.0,35000.0,17500.0
44.0,1153670400.0,1136044800.0,64.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1162224000.0,50000.0,0.0,50000.0,25000.0
2.0,1116259200.0,1104508800.0,29.0,18.0,1.0,0.0,18.0,1.0,1.0,1.0,0.0,1117468800.0,188582.0,0.0,100000.0,50000.0
183.0,1028476800.0,1009814400.0,240.0,16.0,1.0,4.0,12.0,1.0,1.0,0.0,0.0,1050422400.0,186000.0,0.0,186000.0,186000.0
6.0,755712000.0,757353600.0,84.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,767635200.0,470000.0,0.0,470000.0,225130.0
2.0,1157385600.0,1136044800.0,35.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,1159545600.0,22500.0,0.0,15000.0,7500.0
27.0,1012838400.0,1009814400.0,84.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1020096000.0,40810.0,0.0,31500.0,15750.0
18.0,1128441600.0,1136044800.0,53.0,9.0,1.0,0.0,9.0,0.0,1.0,1.0,0.0,1130688000.0,106277.0,0.0,50000.0,25000.0
122.0,900000000.0,883584000.0,39.0,5.0,2.0,0.0,0.0,90961.0,0.0,0.0,0.0,915033600.0,150000.0,0.0,150000.0,112500.0
345.0,894556800.0,883584000.0,55.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,909763200.0,34200.0,0.0,34200.0,27360.0
33.0,899136000.0,883584000.0,180.0,65.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,906652800.0,350000.0,0.0,350000.0,262500.0
2.0,1093795200.0,1072886400.0,84.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1096473600.0,42000.0,0.0,25000.0,12500.0
94.0,873648000.0,852048000.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,876758400.0,60000.0,0.0,60000.0,48000.0
54.0,798652800.0,788889600.0,96.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,807120000.0,265000.0,0.0,265000.0,225250.0
2.0,1141315200.0,1136044800.0,84.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1143734400.0,251319.0,0.0,100000.0,50000.0
6.0,1072108800.0,1072886400.0,17.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1072800000.0,48064.0,0.0,25000.0,12500.0
2.0,1158854400.0,1136044800.0,36.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1162224000.0,14922.0,0.0,10000.0,5000.0
75.0,1093449600.0,1072886400.0,5.0,1.0,2.0,8.0,1.0,85353.0,2.0,1.0,0.0,1104422400.0,296266.0,0.0,100000.0,50000.0
146.0,1081353600.0,1072886400.0,81.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1088524800.0,241769.0,0.0,125000.0,62500.0
2.0,605894400.0,599587200.0,54.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,609868800.0,50000.0,0.0,50000.0,45000.0
44.0,1154620800.0,1136044800.0,19.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1156953600.0,32100.0,0.0,32100.0,16050.0
50.0,1199894400.0,1199116800.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1201708800.0,25000.0,0.0,25000.0,12500.0
44.0,1140969600.0,1136044800.0,60.0,5.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,1146326400.0,40000.0,0.0,40000.0,20000.0
11.0,1093363200.0,1072886400.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1096473600.0,29907.0,0.0,25000.0,12500.0
2.0,1161100800.0,1167580800.0,57.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1162224000.0,48000.0,0.0,48000.0,24000.0
883.0,856800000.0,852048000.0,84.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,865008000.0,100000.0,0.0,100000.0,80000.0
18.0,1149523200.0,1136044800.0,56.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1151596800.0,204562.0,0.0,50000.0,25000.0
44.0,1169136000.0,1167580800.0,29.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1177862400.0,62812.0,0.0,25000.0,12500.0
2.0,933523200.0,915120000.0,36.0,5.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,936028800.0,50000.0,0.0,50000.0,25000.0
884.0,1241625600.0,1230739200.0,60.0,20.0,1.0,6.0,20.0,72590.0,1.0,0.0,0.0,1243699200.0,125000.0,0.0,125000.0,112500.0
578.0,1141920000.0,1136044800.0,43.0,10.0,1.0,0.0,10.0,1.0,2.0,1.0,0.0,1143734400.0,67000.0,0.0,50000.0,25000.0
18.0,1099843200.0,1104508800.0,84.0,6.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,1104422400.0,39076.0,0.0,20000.0,10000.0
451.0,1244131200.0,1230739200.0,27.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1246291200.0,173117.0,0.0,60000.0,30000.0
1.0,706896000.0,694195200.0,144.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,709833600.0,280000.0,0.0,280000.0,229600.0
18.0,1154016000.0,1136044800.0,20.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1156953600.0,88950.0,0.0,30000.0,15000.0
2.0,1104336000.0,1104508800.0,84.0,8.0,1.0,0.0,10.0,1.0,2.0,1.0,0.0,1114790400.0,102037.0,0.0,60000.0,30000.0
33.0,860947200.0,852048000.0,84.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,870796800.0,150000.0,0.0,150000.0,112500.0
76.0,1058284800.0,1041350400.0,60.0,6.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,1062259200.0,10000.0,0.0,10000.0,5000.0
18.0,1208793600.0,1199116800.0,63.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1212163200.0,127597.0,0.0,70000.0,35000.0
11.0,1156262400.0,1136044800.0,35.0,2.0,1.0,2.0,4.0,2107.0,2.0,1.0,0.0,1167494400.0,41652.0,0.0,15000.0,7500.0
100.0,861638400.0,852048000.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,872006400.0,75000.0,0.0,75000.0,60000.0
6.0,1109606400.0,1104508800.0,32.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1112198400.0,141358.0,0.0,40000.0,20000.0
401.0,831916800.0,820425600.0,1.0,1.0,1.0,0.0,0.0,49975.0,0.0,0.0,1.0,862329600.0,61000.0,0.0,61000.0,48800.0
329.0,763574400.0,757353600.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,775584000.0,675000.0,0.0,675000.0,506250.0
48.0,1098288000.0,1104508800.0,42.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1099152000.0,29326.0,0.0,25000.0,12500.0
5.0,1089561600.0,1072886400.0,34.0,30.0,1.0,20.0,30.0,1.0,1.0,1.0,0.0,1091203200.0,53498.0,0.0,50000.0,25000.0
